Name,edr3id,TIC,DESIID,RA(deg),DEC(deg),CLASS,Pwd,G,bp_rp,MG,AV,Teff,Teff_err,Log_g,e_logg,Chi2,RV,sample
WDJ075432.10+180322.17,668435690241615872,740087951,39628214930244459,118.63367817829268,18.05606841392855,DA,0.98,20.66,0.345,13.604,0.05,6854.0,188.0,7.313,0.474,0.076,89.02,DA massive
WDJ015822.90-080246.16,2466298932943613952,630086220,39627592457784554,29.595556473318545,-8.046276151813137,DA,0.99,19.769,0.299,13.38,0.02,6868.0,210.0,7.054,0.414,0.336,162.13,DA massive
WDJ091804.52+682708.59,1069460325721483648,802444399,39633476500062807,139.51787181762285,68.45239102527226,DA,1.0,20.656,0.132,13.675,0.04,6870.0,126.0,8.676,0.156,0.018,150.5,DA massive
WDJ150749.19+691754.05,1694251039336834816,1102536302,39633483613601992,226.95436624839243,69.29836930447952,DA,1.0,19.856,0.332,13.708,0.04,6882.0,175.0,7.0,0.559,0.069,120.13,DA massive
WDJ232936.62-032653.83,2634291905803601408,2052649663,39627706089868786,352.4026822410825,-3.4486801327789443,DA,0.99,19.48,0.268,13.467,0.03,6891.0,187.0,7.648,0.395,0.52,100.71,DA massive
WDJ021752.55+261341.44,106089265624682752,620350220,39628398502351054,34.46924760963494,26.227804093470244,DA,0.99,18.667,0.231,13.575,0.05,6944.0,103.0,9.75,0.272,1.319,-878.32,DA massive
WDJ035959.00-091013.26,3194112412909099008,649627747,39627563085075929,59.99583568701587,-9.170249550013144,DA,0.99,18.407,0.328,13.336,0.02,6975.0,102.0,9.75,0.086,1.178,70.87,DA massive
WDJ072106.97+413545.51,948884169768747648,742186142,39633103546746922,110.27886492976164,41.59587823036462,DA,1.0,19.741,0.302,13.809,0.04,7010.0,115.0,9.492,0.103,0.12,37.62,DA massive
WDJ151016.10+405837.37,1392118300724800512,1101859105,39633095921500290,227.5672222349686,40.97707104620281,DA,1.0,19.801,0.327,13.867,0.03,7021.0,216.0,8.569,0.289,0.366,133.89,DA massive
WDJ104112.06-073649.86,3762728974380197888,902703824,39627606613560847,160.299868632342,-7.613900584828249,DA,1.0,20.017,0.31,14.242,0.02,7044.0,148.0,8.762,0.198,0.115,160.6,DA massive
WDJ023007.82+295337.81,131490496782574976,620417886,39628478651303030,37.53265464460166,29.89366390042377,DA,0.99,18.823,0.292,13.458,0.05,7053.0,101.0,9.75,0.284,0.869,-426.75,DA massive
WDJ142725.29-064256.43,3641200911940026880,1002226939,39627625555038337,216.855488081011,-6.7157033961037005,DA,0.99,19.467,0.316,13.433,0.07,7068.0,194.0,7.0,1.414,0.358,23.77,DA massive
WDJ123515.79+034827.98,3706707443901075456,953424110,39627878471566481,188.81598451795236,3.8076712598005105,DA,0.99,20.022,0.233,13.326,0.03,7095.0,126.0,9.75,0.188,0.146,-507.0,DA massive
WDJ160725.73+133644.38,4458449762924821504,1204710182,39628112173994622,241.85721373504205,13.612328655345529,DA,0.99,19.739,0.336,13.444,0.07,7116.0,185.0,7.0,0.432,0.396,134.26,DA massive
WDJ224813.93-101645.29,2608190186953628672,2052553768,39627543921297105,342.0578972656363,-10.279590404488864,DA,0.99,19.476,0.342,13.607,0.02,7140.0,118.0,9.75,0.128,0.545,267.47,DA massive
WDJ103153.05-052554.33,3776173115370569728,841750824,39627654625756638,157.97096943239055,-5.4318075894544275,DA,0.99,19.503,0.261,13.241,0.02,7151.0,111.0,9.559,0.078,0.245,-43.56,DA massive
WDJ215448.74-010641.30,2679986475182736384,2024695767,39627766081002185,328.703292575178,-1.1117839799156155,DA,0.99,19.499,0.31,13.556,0.03,7189.0,205.0,9.46,0.302,0.364,20.31,DA massive
WDJ134623.73-000850.72,3662127092117904384,1002541062,39627782153570565,206.5989270053021,-0.1478415459576502,DA,1.0,19.629,0.25,13.862,0.03,7212.0,248.0,8.498,0.438,0.514,52.71,DA massive
WDJ084454.44+591536.76,1040577460930704896,802378244,39633377434798639,131.22634319882349,59.26013772269061,DA,0.99,19.956,0.147,13.486,0.03,7216.0,311.0,7.0,0.614,0.246,122.86,DA massive
WDJ174138.94+153029.32,4548813469652693504,1506410059,39628159380889875,265.4121913895277,15.5080955426911,DA,1.0,20.425,0.344,13.728,0.11,7223.0,203.0,8.138,0.439,0.076,160.22,DA massive
WDJ112635.56+595209.81,859346264993991424,900515504,39633383948550384,171.64793019789127,59.869313715693494,DA,0.99,19.676,0.158,13.127,0.03,7227.0,131.0,9.75,0.326,0.589,-1173.17,DA massive
WDJ142039.78+080342.91,3673784904669814272,1002719714,39627981118769854,215.16581885991056,8.061881056443376,DA,0.99,19.643,0.319,13.565,0.03,7242.0,189.0,7.564,0.371,0.454,97.87,DA massive
WDJ163504.17+272603.41,1304782855183119872,1200401920,39628428713920919,248.76728120676705,27.434126623791975,DA,1.0,19.854,0.263,13.623,0.06,7254.0,239.0,7.165,0.431,0.395,50.4,DA massive
WDJ224117.36+173657.68,2832869924891139072,2053722439,39628206952682728,340.3225708941529,17.615895352116695,DA,0.99,19.91,0.331,13.549,0.07,7263.0,253.0,7.798,0.665,0.402,-26.78,DA massive
WDJ003348.10+081843.24,2749587008623814656,611126679,39627983668906163,8.450501746879267,8.311880695082014,DA,0.99,20.84,0.296,13.903,0.1,7340.0,250.0,7.889,0.554,0.103,76.28,DA massive
WDJ215552.32-042405.60,2670096539888211968,2024487602,39627681574159852,328.9679283095523,-4.4016818453929805,DA,1.0,19.808,0.038,13.33,0.03,7352.0,154.0,9.75,0.244,0.404,-155.95,DA massive
WDJ152242.21+162852.75,1207495867331318528,1100798604,39628182067874527,230.675865000429,16.48123731824425,DA,0.99,19.896,0.291,13.288,0.08,7355.0,215.0,7.695,0.512,0.349,66.2,DA massive
WDJ155350.55+255028.39,1220224707287551232,1101014063,39628390709330453,238.46060157533157,25.841180869262207,DA,1.0,20.556,0.341,13.822,0.1,7367.0,199.0,8.534,0.338,0.083,34.23,DA massive
WDJ025545.04+015338.16,1189224905263744,640009502,2781000111226884,43.93778180547437,1.893854347690659,DA,1.0,20.006,0.168,13.993,0.05,7382.0,272.0,7.0,0.615,0.356,-29.4,DA massive
WDJ075756.77+164725.51,667232687081260160,740046016,39628186073432325,119.48643982719382,16.79026859576675,DA,1.0,20.304,0.299,13.784,0.03,7383.0,185.0,7.925,0.335,0.095,98.83,DA massive
WDJ110731.78-051837.54,3788185486061750272,902812610,39627660791385886,166.88280730868485,-5.310566237579552,DA,1.0,19.708,0.323,14.044,0.02,7386.0,253.0,9.071,0.369,0.488,-389.94,DA massive
WDJ140559.64+400423.05,1497666954521250816,1000990225,39633077298793262,211.49842117474145,40.07297481291408,DA,0.99,19.545,0.208,13.084,0.04,7387.0,130.0,7.694,0.175,1.527,54.98,DA massive
WDJ112326.71-042418.49,3786674963243681792,902794936,39627678927555331,170.86101448183098,-4.405122903847713,DA,0.99,19.24,0.324,13.378,0.02,7401.0,116.0,9.75,0.081,0.581,367.64,DA massive
WDJ173214.74+380819.92,1343308028926737408,1400157356,39633045107510030,263.0613682197462,38.138773891899355,DA,0.99,19.669,0.208,13.404,0.05,7402.0,222.0,8.064,0.356,0.385,80.5,DA massive
WDJ082422.56+763349.87,1137374513269370112,802728422,39633535090295156,126.09295089680742,76.56371122652793,DA,0.99,19.976,0.236,13.253,0.03,7432.0,156.0,8.106,0.237,0.104,95.5,DA massive
WDJ011554.47+294917.56,309794719750298624,600056289,39628473127409056,18.977152935522195,29.82148896432847,DA,0.99,18.944,0.038,12.749,0.05,7439.0,134.0,9.75,0.149,1.28,-63.16,DA massive
WDJ141617.26+131121.00,1226887197995979264,1000104999,39628105836401181,214.0717950216389,13.189064718776232,DA,0.99,19.674,0.248,13.319,0.04,7451.0,205.0,7.981,0.307,0.262,74.9,DA massive
WDJ010821.23+193236.49,2786978955247727616,611361883,39628247704537491,17.088883088797964,19.5432760948133,DA,1.0,19.452,0.327,13.933,0.03,7457.0,117.0,8.544,0.101,0.072,141.6,DA massive
WDJ182946.11+533928.22,2145920245544708096,1551222088,39633305183719176,277.44201499504476,53.65770306792883,DA,0.99,20.899,0.178,13.744,0.07,7467.0,221.0,7.0,0.359,0.085,58.34,DA massive
WDJ121520.27+720450.79,1690106670774143488,950759106,39633505541426148,183.834503907848,72.08073219683345,DA,0.99,19.636,0.225,13.424,0.03,7496.0,203.0,8.48,0.283,0.509,96.66,DA massive
WDJ141215.99-055353.81,3640985308876729344,1002222624,39627643515047827,213.0665274060962,-5.8983171903505935,DA,0.99,19.422,0.169,12.906,0.06,7510.0,170.0,7.79,0.304,0.438,100.87,DA massive
WDJ120826.00+733943.73,1690846470301193216,950767688,39633518103364797,182.1083908759827,73.66210427224945,DA,1.0,19.713,0.288,13.711,0.03,7517.0,201.0,7.398,0.421,0.294,138.37,DA massive
WDJ094256.77+384333.24,800715151040005888,840694863,39633053038939180,145.73624510472223,38.7258207929519,DA,1.0,19.674,0.285,13.826,0.02,7520.0,232.0,8.023,0.401,0.312,103.62,DA massive
WDJ075514.84+470436.35,932742102122186752,741694028,39633199176877584,118.81174845949268,47.07666261481622,DA,0.99,19.789,0.327,13.384,0.04,7529.0,129.0,7.99,0.172,0.092,134.16,DA massive
WDJ143230.55+034537.64,3668753921713292288,1002643929,39627878962300522,218.1273620464802,3.7603614834009655,DA,1.0,19.738,0.332,13.7,0.04,7562.0,197.0,8.625,0.32,0.117,53.6,DA massive
WDJ112230.20-021029.30,3790607293566592000,902839825,39627733231209518,170.62547442930446,-2.174768835646306,DA,1.0,19.582,0.261,14.053,0.02,7569.0,250.0,8.459,0.466,0.473,118.69,DA massive
WDJ000657.26+314130.33,2861861400816270336,611862039,39628514533577845,1.7384133868967846,31.691496200843417,DA,0.99,19.65,0.294,13.391,0.07,7575.0,141.0,8.23,0.171,0.152,110.06,DA massive
WDJ161316.98+331403.11,1322818694166108160,1200589798,39632946654610027,243.32093938353128,33.233965464652044,DA,0.99,20.109,0.265,13.332,0.06,7575.0,152.0,7.645,0.312,0.111,134.01,DA massive
WDJ072548.55+473935.19,976271767466079104,742557191,39633211411664490,111.45232390517228,47.65973606341263,DA,1.0,19.802,0.288,13.694,0.03,7581.0,233.0,8.369,0.264,0.205,133.75,DA massive
WDJ184417.23+515732.37,2144777273146043904,1717659789,39633279627826592,281.0717320564515,51.95882456830138,DA,0.99,19.329,0.229,13.136,0.05,7590.0,161.0,7.982,0.253,0.512,102.28,DA massive
WDJ102120.96-001323.35,3831183705037343744,841991831,39627781293737639,155.33715936134274,-0.2231238480342839,DA,0.99,18.948,0.283,13.37,0.02,7601.0,112.0,8.117,0.082,0.113,120.54,DA massive
WDJ091034.11+312431.85,700078878974622208,801354251,39628511324931906,137.6419596423848,31.408890687693567,DA,1.0,19.507,0.3,13.804,0.03,7627.0,185.0,8.166,0.286,0.52,65.42,DA massive
WDJ175325.89+362202.04,4608251281542296576,1508493909,39633006649937704,268.35784118379394,36.367137652971905,DA,0.99,18.284,0.174,13.45,0.04,7633.0,113.0,9.75,0.155,2.895,-719.68,DA massive
WDJ174757.53+522406.34,1368826452560341248,1400651270,39633286900746935,266.98909320622374,52.40178956658352,DA,1.0,19.17,0.335,13.771,0.04,7642.0,167.0,7.691,0.271,0.572,157.36,DA massive
WDJ013403.84+074106.81,2565863254186911744,630478415,39627971941631397,23.516126274627243,7.685210884091237,DA,1.0,19.744,0.277,13.578,0.03,7648.0,138.0,8.542,0.165,0.125,97.47,DA massive
WDJ012744.42+231514.92,290255023735623040,620499890,39628332328817324,21.93521239560987,23.254259598205895,DA,0.99,18.892,0.331,13.63,0.04,7658.0,117.0,8.452,0.091,0.256,118.09,DA massive
WDJ081359.34+170339.80,656604189212887040,800806871,39628191920295856,123.49714990667448,17.06094215910791,DA,0.99,19.404,0.279,13.246,0.03,7664.0,161.0,8.043,0.238,0.305,145.9,DA massive
WDJ021130.93-062055.83,2487975808980333056,630182431,39627634497297521,32.879004952279786,-6.3486498754728,DA,0.99,18.381,0.34,13.489,0.01,7682.0,134.0,8.732,0.139,1.112,112.44,DA massive
WDJ221138.59-001736.98,2678809143041158144,2024675243,39627784271697015,332.91098783296013,-0.2936902815098656,DA,1.0,19.633,0.207,13.554,0.03,7715.0,121.0,8.57,0.103,0.051,137.44,DA massive
WDJ173613.89+573053.11,1422434761176353536,1400804589,39633356341643914,264.05769413941005,57.51457424373505,DA,1.0,20.759,0.218,14.58,0.05,7727.0,269.0,9.526,0.414,0.091,103.51,DA massive
WDJ214032.51-054529.48,2668206067083063808,2024447558,39627651404530639,325.1354151650732,-5.758205051841118,DA,1.0,19.821,0.245,13.594,0.03,7733.0,216.0,8.133,0.319,0.305,153.25,DA massive
WDJ102403.78+030241.01,3856712853205586432,842256975,2781026153660417,156.01574115200253,3.0445795484786418,DA,0.99,19.877,0.258,13.107,0.04,7738.0,262.0,7.822,0.54,0.441,82.42,DA massive
WDJ104613.26-073020.16,3764008629821769728,902720160,39627606634532364,161.5552419793035,-7.505497768993037,DA,1.0,19.899,0.242,13.622,0.02,7750.0,241.0,8.443,0.27,0.262,242.55,DA massive
WDJ144217.57-054421.17,6337709713992080384,1180089284,39627649655509007,220.57305312302307,-5.739304384417186,DA,1.0,19.748,0.24,13.887,0.1,7755.0,270.0,8.928,0.404,0.445,49.35,DA massive
WDJ141804.68+040821.76,3669400430255790080,1002654468,39627890962207056,214.5194387454121,4.139073956975669,DA,0.99,17.649,0.335,13.678,0.01,7756.0,112.0,8.875,0.058,1.001,80.36,DA massive
WDJ095832.09+105227.42,3879515281256924160,842392654,39628045639747470,149.63347358872093,10.874095373776152,DA,0.99,19.433,0.304,13.597,0.03,7760.0,123.0,8.344,0.102,0.15,134.94,DA massive
WDJ174349.38+220208.36,4556189272833049600,1507142125,39628308194791827,265.95576026666004,22.03567028675015,DA,0.99,18.873,0.341,13.575,0.06,7761.0,116.0,8.649,0.075,0.138,110.71,DA massive
WDJ121030.57-024438.25,3598360232367041536,952755755,39627721352940254,182.62740211564565,-2.743989913701828,DA,1.0,19.704,0.239,13.7,0.02,7767.0,209.0,7.756,0.343,0.32,233.59,DA massive
WDJ144247.10+085356.92,1174346553826755584,1100388244,39628005122774015,220.69599223875437,8.899026622956372,DA,0.99,19.526,0.261,13.246,0.04,7778.0,130.0,8.031,0.139,0.122,75.0,DA massive
WDJ170829.92+360052.99,1338576791736533248,1270505146,39633001612576093,257.1245815899593,36.01446493758582,DA,0.99,19.795,0.276,13.359,0.04,7781.0,156.0,8.024,0.149,0.302,-10.69,DA massive
WDJ075158.84+421753.16,925516940633372672,741643969,39633117190818843,117.99526499800838,42.29815571360382,DA,0.99,19.417,0.171,13.107,0.03,7794.0,125.0,8.335,0.123,0.151,94.37,DA massive
WDJ231650.13+064123.48,2664365301168573952,2052962239,39627953377640842,349.2090934898155,6.689848098904943,DA,0.99,18.61,0.326,13.539,0.03,7798.0,132.0,8.698,0.113,0.636,109.24,DA massive
WDJ124618.55+643838.76,1677380888834981120,950653070,39633440647154576,191.57705285844037,64.64428426408254,DA,0.99,19.9,0.227,13.085,0.04,7800.0,277.0,7.95,0.658,0.327,159.97,DA massive
WDJ134053.89+134836.93,3740743169936136192,1003011658,39628117454619296,205.22429565389555,13.81048249707033,DA,1.0,19.189,0.347,13.724,0.03,7804.0,175.0,8.761,0.234,0.637,186.53,DA massive
WDJ123218.54+031103.20,3706566332751737856,953422108,39627866396165740,188.07713516277485,3.184249917277976,DA,1.0,20.345,0.312,13.617,0.03,7805.0,177.0,8.268,0.262,0.09,47.9,DA massive
WDJ084331.88+152036.19,609652847978639360,800521336,39628151369761154,130.8827852683081,15.343271036096723,DA,0.99,19.885,0.337,13.387,0.03,7808.0,138.0,8.429,0.152,0.108,87.08,DA massive
WDJ100530.87-041647.79,3828148262670649344,841955206,39627684627615129,151.3785630836668,-4.279863571186904,DA,1.0,19.633,0.291,13.593,0.02,7809.0,124.0,9.75,0.116,0.071,-61.94,DA massive
WDJ020138.92+282129.51,299786758755778432,620604065,39628441519130206,30.412311654635257,28.358226803979814,DA,0.99,19.712,0.301,13.237,0.08,7864.0,127.0,8.634,0.107,0.059,149.42,DA massive
WDJ093613.46+534428.81,1021302300540469376,841043459,39633303854123013,144.05625688274566,53.74118138635303,DA,1.0,19.496,0.274,13.815,0.02,7870.0,140.0,8.749,0.144,0.16,112.46,DA massive
WDJ232648.88+311029.70,2870604755935041024,2054220036,39628509231975475,351.70359984649446,31.174773796962192,DA,1.0,19.719,0.279,13.704,0.07,7873.0,159.0,8.046,0.17,0.282,-16.06,DA massive
WDJ070042.49+564914.07,1000429279174391040,743032686,39633345004442197,105.17702716729008,56.82050972614691,DA,0.99,19.593,0.245,13.174,0.04,7875.0,113.0,8.398,0.058,0.03,124.62,DA massive
WDJ092334.69-070013.35,5745288657058541568,876362310,39627618286309253,140.8941880423874,-7.004106415938818,DA,0.99,18.018,0.305,13.515,0.01,7886.0,121.0,8.732,0.089,0.691,91.6,DA massive
WDJ151316.89-000355.81,4418956164247937024,1103436547,39627788558272293,228.32029046871747,-0.0655582915170887,DA,0.99,19.946,0.277,13.322,0.12,7908.0,240.0,7.992,0.331,0.375,155.95,DA massive
WDJ160439.80+305950.54,1322096521184963584,1200575140,39628502466560055,241.1658061948322,30.99756286902324,DA,0.99,19.384,0.284,13.376,0.04,7926.0,152.0,8.482,0.157,0.259,91.58,DA massive
WDJ042233.35-034608.47,3203928814065951232,671953779,39627695255979104,65.63882477271086,-3.769133571573014,DA,0.99,19.407,0.317,13.425,0.04,7940.0,172.0,8.603,0.219,0.462,61.65,DA massive
WDJ084555.28+774439.91,1137786593907964672,802736529,39633541943788310,131.48061344436286,77.74447441578607,DA,0.99,19.652,0.293,13.398,0.03,7940.0,171.0,8.047,0.227,0.25,129.47,DA massive
WDJ082408.83+251235.09,679570203977412864,801121062,39628378080283383,126.03684655652242,25.209432291708303,DA,1.0,19.947,0.277,13.743,0.03,7940.0,160.0,8.63,0.191,0.105,232.43,DA massive
WDJ122439.72+454712.28,1541872853875479296,950336947,39633179044217982,186.16505685903007,45.7866975271822,DA,0.99,19.868,0.259,13.136,0.04,7945.0,248.0,8.379,0.377,0.433,73.95,DA massive
WDJ005019.87+005925.94,2537211080678769664,610779743,39627809097780248,12.58293631477325,0.9905275703110712,DA,0.99,19.92,0.123,12.849,0.05,7957.0,197.0,7.607,0.29,0.461,249.44,DA massive
WDJ134209.62-014202.36,3661486867112846336,1002531234,39627745898005237,205.53999345714308,-1.7007034229141895,DA,1.0,19.764,0.312,13.714,0.03,7963.0,178.0,8.621,0.251,0.407,58.31,DA massive
WDJ172144.34+330655.04,1334061853396506112,1400010706,39632941831161562,260.43482982301845,33.11509163862985,DA,0.99,19.858,0.269,13.376,0.05,7964.0,221.0,8.259,0.369,0.475,190.85,DA massive
WDJ141231.90+115927.70,1226303322962126848,1000097968,39628076325277560,213.1327400502161,11.991046469317611,DA,1.0,19.889,0.267,13.86,0.03,7973.0,245.0,8.773,0.284,0.249,-1.0,DA massive
WDJ073237.34+682828.46,1108480412843460864,743473414,39633476336485196,113.15579489363574,68.47474700948602,DA,0.99,18.688,0.215,13.476,0.02,7983.0,136.0,8.223,0.14,0.398,1.68,DA massive
WDJ101445.89+063452.85,3873708313674463232,842333407,39627944108230059,153.6909823286279,6.581398899959108,DA,0.99,19.216,0.271,13.446,0.02,7987.0,173.0,8.63,0.193,0.508,178.06,DA massive
WDJ143755.89+305727.12,1285893520292453376,1000500817,39628502151989969,219.4828136328391,30.957458610000593,DA,1.0,20.619,0.278,13.98,0.05,7989.0,196.0,8.342,0.321,0.085,196.29,DA massive
WDJ095023.91-041122.15,3822934584692960256,841878749,39627684564699969,147.59960911393694,-4.189460255317592,DA,0.99,20.055,0.239,13.295,0.04,7991.0,151.0,8.437,0.169,0.077,177.89,DA massive
WDJ233128.34+021546.20,2647128742711437824,2052778383,39627845005216381,352.8681561432177,2.2628446756254417,DA,0.99,19.495,0.33,13.376,0.04,7991.0,155.0,8.248,0.196,0.32,99.25,DA massive
WDJ085512.44+143702.66,608791960437725184,800506054,39628133879516751,133.8017855365754,14.61740215395468,DA,1.0,20.451,0.22,13.962,0.03,7998.0,203.0,8.684,0.297,0.107,204.56,DA massive
WDJ022135.65-035706.83,2489902045977889792,630196584,39627688717061885,35.398728186378314,-3.951881458451622,DA,1.0,19.92,0.331,13.645,0.02,8000.0,162.0,8.104,0.139,0.433,275.26,DA massive
WDJ114513.85+692433.28,1061491202882735104,900643088,39633485450709293,176.30592214294498,69.40897791633154,DA,1.0,18.995,0.252,13.653,0.03,8003.0,170.0,8.628,0.187,0.392,89.3,DA massive
WDJ172158.18+562340.32,1420771092708001280,1400761434,39633343108613907,260.49244046258036,56.39462691407237,DA,0.99,19.904,0.249,13.104,0.06,8012.0,117.0,8.202,0.071,0.019,102.81,DA massive
WDJ111803.93-010003.66,3791718453145402880,902851724,39627763413418346,169.5161922158728,-1.0009530027067717,DA,1.0,19.707,0.321,13.613,0.02,8025.0,148.0,8.697,0.159,0.117,167.42,DA massive
WDJ131059.19-001306.88,3687620334359502848,953152272,39627782002578293,197.7467206837432,-0.2187777159395311,DA,0.99,19.445,0.217,13.001,0.03,8027.0,155.0,7.994,0.224,0.471,97.0,DA massive
